period_id,永安_厂级_上网电量,永安_厂级_供热厂用电量,永安_厂级_供热用厂用电率,永安_厂级_利用小时,永安_厂级_发电厂用电率,永安_厂级_发电标煤量,永安_厂级_发电用厂用电量,永安_厂级_开机率,永安_厂级_日电网调度发电量,永安_厂级_综合供电煤耗,永安_厂级_综合厂用电率,永安_厂级_综合厂用电量,永安_厂级_耗煤量,永安_厂级_负荷率,永安_永安#7_上网电量,永安_永安#7_利用小时,永安_永安#7_发电厂用电率,永安_永安#7_发电标煤量,永安_永安#7_发电用厂用电量,永安_永安#7_开机率,永安_永安#7_综合供电煤耗,永安_永安#7_综合厂用电率,永安_永安#7_综合厂用电量,永安_永安#7_负荷率,永安_永安#7_运行小时,永安_永安#8_上网电量,永安_永安#8_利用小时,永安_永安#8_发电厂用电率,永安_永安#8_发电标煤量,永安_永安#8_发电用厂用电量,永安_永安#8_开机率,永安_永安#8_综合供电煤耗,永安_永安#8_综合厂用电率,永安_永安#8_综合厂用电量,永安_永安#8_负荷率,永安_永安#8_运行小时,发电量7,发电量8,总发电量
20240627,992.37,10.7,6.929661,17.8385,5.951547,3119.911514,63.7,100,1072.3,314.389947,7.282937,77.95,6619,74.327083,468.0453,16.864667,5.045025,1443.451705,25.5248,100,308.4,7.489959,37.8947,70.269444,24,524.3197,18.812333,6.763418,1676.459809,38.1707,100,319.74,7.096462,40.0503,78.384722,24,505.94,564.37,1070.31
20240628,903.27,12.59,8.267138,16.309833,6.090395,2840.890972,59.6,100,983.9,314.511826,7.696788,75.32,5832,67.957639,375.9845,13.570667,6.254127,1203.263195,25.4618,100,320.03,7.647745,31.1355,56.544444,24,527.2805,19.049,5.973804,1637.627777,34.1385,100,310.58,7.732602,44.1895,79.370833,24,407.12,571.47,978.59
20240629,1064.31,11.28,7.442209,19.114,5.898818,3354.631853,67.65,100,1151,315.193116,7.196296,82.53,6963,79.641667,531.2006,19.041667,5.172411,1645.765699,29.5474,100,309.82,7.010836,40.0494,79.340278,24,533.1044,19.186333,6.61999,1708.866154,38.104,100,320.55,7.381226,42.4856,79.943056,24,571.25,575.59,1146.84
20240630,1067.39,11.53,7.576221,19.163167,5.889771,3360.234396,67.72,100,1149.5,314.808495,7.166526,82.4,7047,79.846528,532.6451,19.141333,5.379388,1649.708404,30.8906,100,309.72,7.24347,41.5949,79.755556,24,534.7399,19.185,6.398697,1710.525992,36.8277,100,319.88,7.090626,40.8101,79.9375,24,574.24,575.55,1149.79
20240701,869.39,12.38,8.661104,15.808667,6.761059,2756.720397,64.13,100,944.3,317.086739,8.343525,79.14,5646,65.869444,337.6851,12.433667,8.294308,1091.70216,30.9386,100,323.29,9.470229,35.3249,51.806944,24,531.6999,19.183667,5.767632,1665.018237,33.1933,100,313.15,7.612396,43.8101,79.931944,24,373.01,575.51,948.52
20240702,1053.42,11.79,8.237791,18.955,6.059087,3324.349212,68.91,100,1139.1,315.576808,7.376242,83.89,6961,78.979167,519.4468,18.712667,5.994246,1659.00919,33.6505,100,319.38,7.469664,41.9332,77.969444,24,533.9682,19.197333,6.122691,1665.340022,35.2618,100,311.88,7.28431,41.9518,79.988889,24,561.38,575.92,1137.3
20240703,1053.91,11.24,8.481687,18.9885,6.231842,3326.426438,71,100,1139.6,315.627182,7.495765,85.4,5697,79.11875,519.9443,18.773333,6.20364,1662.001955,34.9389,100,319.65,7.680344,43.2557,78.222222,24,533.9657,19.203667,6.259759,1664.424483,36.0631,100,311.71,7.315322,42.1443,80.015278,24,563.2,576.11,1139.31
20240704,1053.09,13.36,8.303103,18.986667,6.107795,3321.667425,69.58,100,1139.6,315.42104,7.559691,86.12,6294,79.111111,519.3953,18.772667,6.118097,1658.636951,34.4559,100,319.34,7.774548,43.7847,78.219444,24,533.6897,19.200667,6.097097,1663.030474,35.1205,100,311.61,7.348755,42.3303,80.002778,24,563.18,576.02,1139.2
20240705,1090.32,13.03,8.424344,19.653167,6.159313,3444.251956,72.63,100,1193.2,315.893679,7.536529,88.87,6595,81.888194,564.689,20.285667,6.238559,1807.174207,37.966,100,320.03,7.21051,43.881,84.523611,24,525.631,19.020667,6.075462,1637.07775,34.6678,100,311.45,7.884231,44.989,79.252778,24,608.57,570.62,1179.19
20240706,1021.46,12.45,8.376601,18.414,6.153832,3234.999694,67.99,100,1104.3,316.703512,7.546794,83.38,6241,76.725,498.2073,17.986,6.026187,1573.986323,32.5161,100,315.93,7.667575,41.3727,74.941667,24,523.2527,18.842,6.27513,1661.013371,35.4708,100,317.44,7.431501,42.0073,78.508333,24,539.58,565.26,1104.84
20240707,1013.16,12.1,8.567821,18.2875,6.285714,3218.272338,68.97,100,1104.3,317.646999,7.664616,84.1,6295,76.197917,495.4024,17.884667,6.049651,1570.524688,32.4588,100,317.02,7.667201,41.1376,74.519444,24,517.7526,18.690333,6.511494,1647.74765,36.5106,100,318.25,7.661251,42.9574,77.876389,24,536.54,560.71,1097.25
20240708,1051.22,12.9,8.273585,18.980167,6.293412,3334.37676,71.67,100,1140.3,317.191146,7.691362,87.59,6657,79.084028,497.747,17.992333,5.803954,1571.138406,31.328,100,315.65,7.785353,42.023,74.968056,24,553.468,19.968,6.734742,1763.238354,40.3438,100,318.58,7.607505,45.572,83.2,24,539.77,599.04,1138.81
20240709,1051.88,12.65,8.245834,18.9985,6.339097,3335.567274,72.26,100,1140.3,317.105304,7.723417,88.04,6546,79.160417,498.2653,18.011667,5.826927,1570.382746,31.4858,100,315.17,7.788415,42.0847,75.048611,24,553.6097,19.985333,6.801471,1765.184528,40.7789,100,318.85,7.664004,45.9503,83.272222,24,540.35,599.56,1139.91
20240710,1050.39,12.64,8.147049,18.971,6.336865,3332.024707,72.13,100,1140.3,317.217863,7.719677,87.87,6437,79.045833,496.7571,17.994667,5.864682,1566.821569,31.6599,100,315.41,7.980679,43.0829,74.977778,24,553.6329,19.947333,6.76316,1765.203138,40.4721,100,318.84,7.484225,44.7871,83.113889,24,539.84,598.42,1138.26
20240711,999.52,13.07,8.239772,18.041333,6.168243,3178.426865,66.77,100,1084,317.995324,7.664807,82.97,6244,75.172222,497.6117,17.994,6.026713,1568.52184,32.5334,100,315.21,7.818958,42.2083,74.975,24,501.9033,18.088667,6.309789,1609.905025,34.2407,100,320.76,7.510541,40.7567,75.369444,24,539.82,542.66,1082.48
20240712,1014.59,13.09,8.117402,18.327833,6.275519,3230.521984,69.01,100,1102.3,318.406645,7.736867,85.08,6367,76.365972,496.4516,18.002,5.91675,1562.18425,31.954,100,314.67,8.074732,43.6084,75.008333,24,518.1334,18.653667,6.622112,1668.337735,37.058,100,321.99,7.411697,41.4766,77.723611,24,540.06,559.61,1099.67
20240713,987.8,13.51,8.447631,17.877,6.364789,3138.691906,68.27,100,1076.8,317.745688,7.90774,84.82,6353,74.4875,482.1741,17.382333,6.674631,1521.54859,34.8062,100,315.56,7.535601,39.2959,72.426389,24,505.6259,18.371667,6.071233,1617.143316,33.4616,100,319.83,8.259839,45.5241,76.548611,24,521.47,551.15,1072.62
20240714,1020.75,11.79,8.127778,18.445333,6.420775,3253.03725,71.06,100,1104.3,318.690889,7.767999,85.97,6267,76.855556,509.4111,18.446333,5.811489,1603.269555,32.1602,100,314.73,7.94718,43.9789,76.859722,24,511.3339,18.444333,7.030524,1649.767695,38.902,100,322.64,7.589702,41.9961,76.851389,24,553.39,553.33,1106.72
20240715,1087.46,12.66,8.407067,19.609167,6.21988,3456.260047,73.18,100,1175.9,317.828706,7.572139,89.09,6499,81.704861,554.3765,19.988667,6.248041,1746.341413,37.467,100,315.01,7.551529,45.2835,83.286111,24,533.0835,19.229667,6.190938,1709.918635,35.7149,100,320.76,7.593562,43.8065,80.123611,24,599.66,576.89,1176.55
20240716,1132.01,11.35,8.134148,20.433333,6.454323,3592.687005,79.13,100,1230.7,317.372373,7.666395,93.99,6678,85.138889,495.7139,18.010333,5.86815,1550.940079,31.7062,100,312.87,8.253799,44.5961,75.043056,24,636.2961,22.856333,6.915662,2041.746926,47.42,100,320.88,7.203532,49.3939,95.234722,24,540.31,685.69,1226
20240717,1105.12,12.67,8.472259,19.976167,6.469376,3488.85475,77.54,100,1216.4,315.699177,7.797626,93.46,7282,83.234028,486.1167,17.684667,6.07023,1521.059154,32.205,100,312.9,8.373224,44.4233,73.686111,24,618.9983,22.267667,6.786956,1967.795596,45.3389,100,317.9,7.339745,49.0317,92.781944,24,530.54,668.03,1198.57
20240718,1079.54,12.67,8.312628,19.526,6.481956,3411.392603,75.94,100,1175.3,316.00428,7.854485,92.02,7237,81.358333,479.8336,17.493333,6.026124,1503.846486,31.6251,100,313.41,8.568293,44.9664,72.888889,24,599.7064,21.558667,6.852511,1907.546117,44.3193,100,318.08,7.27528,47.0536,89.827778,24,524.8,646.76,1171.56
20240719,1099.12,13.42,8.755168,19.915167,6.606355,3478.873419,78.94,100,1202.4,316.514431,8.016503,95.79,7228,82.979861,480.8539,17.528667,6.334233,1506.851866,33.3092,100,313.37,8.558571,45.0061,73.036111,24,618.2661,22.301667,6.820611,1972.021553,45.6333,100,318.96,7.590449,50.7839,92.923611,24,525.86,669.05,1194.91
20240720,1121.62,11.39,7.801503,20.276,6.580851,3554.482414,80.06,100,1219.8,316.906119,7.804794,94.95,6995,84.483333,484.1888,17.606333,5.889737,1509.555422,31.109,100,311.77,8.330563,44.0012,73.359722,24,637.4262,22.945667,7.111844,2044.926992,48.9558,100,320.81,7.400642,50.9438,95.606944,24,528.19,688.37,1216.56
20240721,1123.71,11.52,8.339638,20.3305,6.657485,3563.953445,81.21,100,1219.8,317.159538,7.879787,96.12,7536,84.710417,483.271,17.605333,6.041559,1510.850127,31.9091,100,312.63,8.499129,44.889,73.355556,24,640.434,23.055667,7.127995,2053.103317,49.3022,100,320.58,7.407579,51.236,96.065278,24,528.16,691.67,1219.83
20240722,1100.83,12.04,8.348316,19.924333,6.638449,3492.438119,79.36,100,1186.2,317.254991,7.916618,94.64,7217,83.018056,483.8467,17.637333,6.012738,1509.408165,31.8146,100,311.96,8.556339,45.2733,73.488889,24,616.9783,22.211333,7.135366,1983.029954,47.5458,100,321.41,7.407885,49.3617,92.547222,24,529.12,666.34,1195.46
20240723,982.14,13.14,8.715348,17.775,6.417253,3111.147121,68.44,100,1060.3,316.772265,7.909986,84.36,6003,74.0625,487.213,17.631667,6.172738,1531.554066,32.6507,100,314.35,7.890538,41.737,73.465278,24,494.922,17.918333,6.657799,1579.593055,35.789,100,319.16,7.930053,42.628,74.659722,24,528.95,537.55,1066.5
20240724,826.05,13.68,8.760336,14.991333,6.380353,2619.980612,57.39,100,893.3,317.169737,8.163606,73.43,5483,62.463889,489.8522,17.687333,5.990596,1533.237386,31.7873,100,313,7.68305,40.7678,73.697222,24,336.1928,12.295333,6.940736,1086.743226,25.6016,100,323.25,8.85626,32.6672,51.230556,24,530.62,368.86,899.48
20240725,828.3,13.51,8.3587,14.989,6.121156,2632.422405,55.05,100,873.1,317.810263,7.899126,71.04,5436,62.454167,434.5851,15.783,6.38985,1366.943974,30.2553,100,314.54,8.216625,38.9049,65.7625,24,393.7149,14.195,5.821322,1265.478432,24.7901,100,321.42,7.546108,32.1351,59.145833,24,473.49,425.85,899.34
20240726,829.95,14.13,8.308852,15.027,6.081276,2641.458082,54.83,100,894.8,318.267134,7.949025,71.67,5244,62.6125,343.2155,12.557,6.855087,1087.752884,25.8238,100,316.93,8.891322,33.4945,52.320833,24,486.7345,17.497,5.526814,1553.705197,29.0108,100,319.21,7.272771,38.1755,72.904167,24,376.71,524.91,901.62
20240727,814,15,9.076057,14.8204,6.410083,2602.978873,57,100,890,319.776274,8.43432,75,4965,61.751667,305.8027,11.273,7.222301,977.804133,24.4251,100,319.75,9.576658,32.3873,46.970833,24,508.5823,18.3678,5.983297,1625.17474,32.97,100,319.55,7.704007,42.4517,76.5325,24,338.19,551.034,889.224
20240728,1103,12,7.850321,19.9169,6.359758,3501.779584,76,100,1193,317.47775,7.698655,92,6407,82.987083,483.3692,17.5348,5.562519,1527.01164,29.2613,100,315.91,8.112401,42.6748,73.061667,24,620.0408,22.299,6.999955,1974.767944,46.8276,100,318.49,7.31411,48.9292,92.9125,24,526.044,668.97,1195.014
20240729,1089.83,13,8.124853,19.7,6.42555,3447.944996,75.95,100,1179.3,316.374572,7.7978,92.17,6454,82.083333,484.2835,17.583333,5.456815,1515.66207,28.7847,100,312.97,8.192701,43.2165,73.263889,24,605.5415,21.816667,7.206998,1932.282927,47.1698,100,319.1,7.48029,48.9585,90.902778,24,527.5,654.5,1182
20240730,1104.24,13.81,8.332383,19.965833,6.38257,3496.674456,76.46,100,1179.3,316.65892,7.82253,93.71,6463,83.190972,482.8935,17.585333,5.564505,1506.144827,29.3561,100,311.9,8.46662,44.6665,73.272222,24,621.3415,22.346333,7.026775,1990.529629,47.1068,100,320.36,7.316413,49.0485,93.109722,24,527.56,670.39,1197.95
20240731,1091.7,13.58,8.259577,19.727,6.354235,3437.252686,75.21,100,1178.7,314.853228,7.766851,91.93,6458,82.195833,482.9662,17.602,5.705355,1499.851534,30.1277,100,310.55,8.539522,45.0938,73.341667,24,608.7288,21.852,6.877418,1937.401152,45.0856,100,318.27,7.143694,46.8312,91.05,24,528.06,655.56,1183.62
20240801,945.56,11.43,8.234971,17.1015,6.461422,2996.24207,66.3,100,1023.8,316.874875,7.847265,80.52,5735,71.25625,483.6085,17.584333,5.888348,1516.934782,31.0628,100,313.67,8.325877,43.9215,73.268056,24,461.9515,16.618667,7.068638,1479.307288,35.2414,100,320.23,7.342847,36.6085,69.244444,24,527.53,498.56,1026.09
20240802,1024.6,10.28,8.384999,18.5035,6.512281,3272.092077,72.3,100,1107.9,319.353121,7.712054,85.62,6353,77.097917,484.1759,17.592,6.038692,1530.915778,31.8698,100,316.19,8.258318,43.5841,73.3,24,540.4191,19.415,6.94221,1741.176298,40.4349,100,322.19,7.216225,42.0309,80.895833,24,527.76,582.45,1110.21
20240803,1117,11.55,8.251491,20.175833,6.494569,3551.73682,78.62,100,1209.5,317.971067,7.727892,93.55,6690,84.065972,484.6525,17.637333,5.943869,1525.395279,31.4502,100,314.74,8.404048,44.4675,73.488889,24,632.3425,22.714333,6.922883,2026.341541,47.1746,100,320.45,7.203601,49.0875,94.643056,24,529.12,681.43,1210.55
20240804,1143.12,11.95,8.37885,20.664667,6.562732,3637.008024,81.37,100,1228.7,318.165024,7.803981,96.76,7401,86.102778,494.0878,17.980667,5.912888,1555.042533,31.8953,100,314.73,8.403878,45.3322,74.919444,24,649.0322,23.348667,7.063458,2081.965491,49.4767,100,320.78,7.342004,51.4278,97.286111,24,539.42,700.46,1239.88
20240805,1099.78,12.74,8.236609,19.8835,6.4836,3503.825293,77.35,100,1194.6,318.593291,7.815525,93.24,6848,82.847917,481.5098,17.557333,5.902985,1514.540925,31.0922,100,314.54,8.583346,45.2102,73.155556,24,618.2702,22.209667,6.942247,1989.284369,46.2555,100,321.75,7.207042,48.0198,92.540278,24,526.72,666.29,1193.01
20240806,1107.65,12.86,8.458434,20.050667,6.584985,3530.323439,79.22,100,1204.5,318.721928,7.929911,95.4,7200,83.544444,474.0782,17.274333,6.075584,1494.86338,31.4855,100,315.32,8.519731,44.1518,71.976389,24,633.5668,22.827,6.971058,2035.460058,47.7385,100,321.27,7.482835,51.2432,95.1125,24,518.23,684.81,1203.04
20240807,1104.62,12.58,8.146555,19.961667,6.449027,3526.590243,77.24,100,1183.8,319.258228,7.771562,93.08,7187,83.173611,483.9638,17.617333,5.780425,1523.856817,30.5507,100,314.87,8.430372,44.5562,73.405556,24,620.6562,22.306,6.976927,2002.733426,46.6882,100,322.68,7.251233,48.5238,92.941667,24,528.52,669.18,1197.7
20240808,1091.26,12.63,8.145759,19.696667,6.34879,3488.290596,75.03,100,1108.6,319.657148,7.662041,90.55,6823,82.069444,483.8661,17.618667,5.824939,1521.565338,30.7883,100,314.46,8.455786,44.6939,73.411111,24,607.3889,21.774667,6.772779,1966.725258,44.2425,100,323.8,7.019028,45.8511,90.727778,24,528.56,653.24,1181.8
20240809,1039.72,12.07,7.774702,18.756,6.270882,3327.898561,70.57,100,1113.8,320.076421,7.610009,85.64,6328,78.15,484.2102,17.594,5.710394,1525.213709,30.1406,100,314.99,8.262248,43.6098,73.308333,24,555.5098,19.918,6.76574,1802.684852,40.428,100,324.51,7.033872,42.0302,82.991667,24,527.82,597.54,1125.36
20240810,976.31,12.33,7.901288,17.706,6.712414,3125.8734,71.31,100,1096.9,320.17222,8.099891,86.05,5889,73.775,484.1385,17.588333,5.682934,1518.113094,29.986,100,313.57,8.246281,43.5115,73.284722,24,492.1665,17.823667,7.729143,1607.760306,41.3285,100,326.67,7.956369,42.5435,74.265278,24,527.65,534.71,1062.36
20240811,861.08,11.63,7.875717,15.66,6.834823,2761.401996,64.22,100,938.4,320.690528,8.356748,78.52,5037,65.25,484.9152,17.601333,5.678547,1522.05183,29.985,100,313.88,8.166957,43.1248,73.338889,24,376.1648,13.718667,8.318082,1239.350167,34.2339,100,329.47,8.600253,35.3952,57.161111,24,528.04,411.56,939.6
20240812,1115,12,7.829832,20.1234,6.460141,3559.803411,78,100,1198,319.26488,7.702476,93,7332,83.8475,484.4808,17.5968,5.688231,1522.141777,30.0284,100,314.18,8.225586,43.4232,73.32,24,630.0942,22.65,6.989978,2037.661633,47.4969,100,323.39,7.270905,49.4058,94.375,24,527.904,679.5,1207.404
20240813,1125,12,7.829832,20.3385,6.473765,3598.334951,79,100,1221,319.851996,7.784907,95,7441,84.74375,483.4383,17.5752,5.735544,1517.754543,30.241,100,313.95,8.310517,43.8177,73.23,24,641.9167,23.1018,7.10226,2080.580408,49.2225,100,324.12,7.378545,51.1373,96.2575,24,527.256,693.054,1220.31
20240814,1096.21,12.24,7.893311,19.786833,6.36029,3509.277315,75.51,100,1183.7,320.128198,7.665872,91.01,7092,82.445139,484.782,17.61,5.647908,1521.052003,29.8379,100,313.76,8.237365,43.518,73.375,24,611.423,21.963667,6.931994,1988.225311,45.6756,100,325.18,7.206902,47.487,91.515278,24,528.3,658.91,1187.21
20240815,1037.52,12.87,8.039042,18.7545,6.403601,3302.641323,72.0578,100,1124.7,318.320738,7.798128,87.75,6852,78.14375,486.2453,17.6748,5.621619,1508.187047,29.8083,100,310.17,8.297821,43.9987,73.645,24,551.2747,19.8342,7.100446,1794.454276,42.2495,100,325.51,7.352838,43.7513,82.6425,24,530.244,595.026,1125.27
20240816,1034.33,13.6,8.534078,18.708,6.354679,3292.08922,71.33,100,1124.5,318.282291,7.853147,88.15,6752,77.95,468.9988,17.068667,5.915088,1462.338258,30.2888,100,311.8,8.409405,43.0612,71.119444,24,565.3312,20.347333,6.722847,1829.750962,41.0376,100,323.66,7.386521,45.0888,84.780556,24,512.06,610.42,1122.48
20240817,1049.02,12,7.580404,18.932,6.321748,3342.652626,71.81,100,1102.5,318.645271,7.651067,86.91,6571,78.883333,500.6538,18.111667,5.377234,1551.37593,29.2172,100,309.87,7.857955,42.6962,75.465278,24,548.3612,19.752333,7.188501,1791.276696,42.5969,100,326.66,7.460519,44.2088,82.301389,24,543.35,592.57,1135.92
20240818,937.15,10.82,7.554874,16.8875,6.211695,2987.307887,62.94,100,1003.9,318.76518,7.511473,76.11,6058,70.364583,506.8458,18.125,5.033563,1570.461711,27.37,100,309.85,6.786979,36.9042,75.520833,24,430.2992,15.65,7.577082,1416.846176,35.5744,100,329.27,8.349478,39.2008,65.208333,24,543.75,469.5,1013.25
20240819,858.77,12.47,8.650375,15.5065,6.111416,2742.05184,56.86,100,923.3,319.29991,7.696772,71.61,5675,64.610417,508.5774,18.160667,5.577181,1575.420212,30.3856,100,309.77,6.652215,36.2426,75.669444,24,350.1926,12.852333,6.866406,1166.631628,26.4748,100,333.14,9.175351,35.3774,53.551389,24,544.82,385.57,930.39
20240820,794.59,13.41,8.705209,14.3945,6.171339,2534.942272,53.3,100,855,319.025192,7.999583,69.09,5432,59.977083,507.3483,18.123,5.288197,1567.959921,28.7514,100,309.05,6.684269,36.3417,75.5125,24,287.2367,10.666,7.670698,966.982351,24.5447,100,336.65,10.232921,32.7433,44.441667,24,543.69,319.98,863.67
20240821,795.25,14.31,8.580109,14.423,6.151055,2533.228701,53.23,100,859.6,318.544948,8.10511,70.14,5241,60.095833,507.3792,18.116333,5.170196,1565.366308,28.0995,100,308.52,6.644244,36.1108,75.484722,24,287.8658,10.729667,7.808568,967.862393,25.135,100,336.22,10.570133,34.0242,44.706944,24,543.49,321.89,865.38
20240822,895.455,14.46,8.463366,16.2019,6.119704,2909.179936,59.4905,100,970,324.882874,7.885804,76.659,5908,67.507917,362.404,13.2294,6.401752,1121.966544,25.4074,100,309.59,8.687217,34.478,55.1225,24,533.051,19.1744,5.925105,1787.213393,34.0831,100,335.28,7.332867,42.181,79.893333,24,396.882,575.232,972.114
20240823,1092.03,14.11,8.447696,19.732333,6.281568,3483.713067,74.37,100,1184,319.012579,7.763062,91.91,6757,82.218056,565.5766,20.275667,6.714222,1817.81975,40.8406,100,321.41,7.018824,42.6934,84.481944,24,526.4484,19.189,5.823736,1665.893317,33.5255,100,316.44,8.550315,49.2216,79.954167,24,608.27,575.67,1183.94
20240824,935.72,13.18,7.970026,16.837333,5.855044,2987.328116,59.15,100,1075.5,319.25449,7.377455,74.53,5962,70.155556,505.1652,18.174,5.997322,1612.840934,32.6986,100,319.27,7.346539,40.0548,75.725,24,430.5498,15.500667,5.688788,1374.487182,26.454,100,319.24,7.412627,34.4702,64.586111,24,545.22,465.02,1010.24
20240825,931.26,11.88,7.81289,16.725333,5.75574,2981.360427,57.76,100,997.6,320.142648,7.200654,72.26,5803,69.688889,506.283,18.130333,5.579416,1612.764497,30.347,100,318.55,6.917872,37.627,75.543056,24,424.977,15.320333,5.96534,1368.595931,27.4173,100,322.04,7.535302,34.633,63.834722,24,543.91,459.61,1003.52
20240826,1016.68,12.62,7.963356,18.297833,5.963365,3262.374507,65.47,100,1095.7,320.885087,7.395229,81.19,6413,76.240972,502.8716,18.119333,5.650981,1584.498124,30.7176,100,315.09,7.488944,40.7084,75.497222,24,513.8034,18.476333,6.268903,1677.876383,34.7479,100,326.56,7.304227,40.4866,76.984722,24,543.58,554.29,1097.87
20240827,1054.24,13.05,8.073087,18.990167,6.061909,3371.786846,69.07,100,1136.3,319.831049,7.474921,85.17,6693,79.125694,501.3836,18.121333,5.78506,1565.770844,31.4499,100,312.29,7.772864,42.2564,75.505556,24,552.8564,19.859,6.31393,1806.016002,37.6165,100,326.67,7.203048,42.9136,82.745833,24,543.64,595.77,1139.41
20240828,1031.03,12.01,7.975514,18.548833,6.023739,3291.709287,67.04,100,1096.9,319.264162,7.358953,81.9,6379,77.286806,503.8392,18.136,5.676004,1560.994609,30.882,100,309.82,7.396118,40.2408,75.566667,24,527.1908,18.961667,6.355472,1730.714677,36.1531,100,328.29,7.323407,41.6592,79.006944,24,544.08,568.85,1112.93
20240829,1049.51,12.38,7.974631,18.862333,5.896231,3344.7068,66.73,100,1126.8,318.692228,7.265803,82.23,6721,78.593056,502.2761,18.120667,5.785512,1530.133911,31.4512,100,304.64,7.605294,41.3439,75.502778,24,547.2339,19.604,5.999167,1814.572889,35.2823,100,331.59,6.952,40.8861,81.683333,24,543.62,588.12,1131.74
20240830,1053.91,12.15,7.926158,18.9105,5.77457,3366.046373,65.52,100,1125.6,319.386511,7.113332,80.71,6782,78.79375,502.669,18.115667,5.667268,1536.256998,30.7999,100,305.62,7.507498,40.801,75.481944,24,551.241,19.705333,5.87308,1829.789375,34.7193,100,331.94,6.752656,39.919,82.105556,24,543.47,591.16,1134.63
20240831,1072.94,11.66,7.963208,19.277833,5.967994,3437.429444,69.03,100,1150.9,320.374806,7.238884,83.73,7276,80.324306,502.6372,18.138333,5.568391,1544.25227,30.3004,100,307.23,7.628926,41.5128,75.576389,24,570.3028,20.417333,6.323173,1893.177175,38.7307,100,331.96,6.892379,42.2172,85.072222,24,544.15,612.52,1156.67
20240901,954.86,10.74,8.574604,17.2125,6.256112,3032.649582,64.61,100,1026,317.601489,7.542968,77.9,5592,71.71875,503.2019,18.116333,5.875085,1566.719116,31.9305,100,311.35,7.41285,40.2881,75.484722,24,451.6531,16.308667,6.67876,1465.930467,32.6765,100,324.57,7.686486,37.6069,67.952778,24,543.49,489.26,1032.75
20240902,1013.82,11.16,8.458499,18.274833,6.259975,3230.541694,68.64,100,1094.2,318.650421,7.539512,82.67,6352,76.145139,502.3947,18.124,5.984974,1562.748954,32.5415,100,311.06,7.600475,41.3253,75.516667,24,511.4203,18.425667,6.529985,1667.79274,36.0958,100,326.11,7.480453,41.3497,76.773611,24,543.72,552.77,1096.49
20240903,1092.47,12.17,8.14281,19.715333,6.335171,3484.405916,74.94,100,1177,318.947515,7.646333,90.45,7087,82.147222,498.4008,18.067667,5.719462,1540.806073,31.0012,100,309.15,8.049222,43.6292,75.281944,24,594.0642,21.363,6.855482,1943.599843,43.9361,100,327.17,7.306371,46.8258,89.0125,24,542.03,640.89,1182.92
20240904,953.48,11.93,7.772331,17.121833,5.77333,3038.376502,59.31,100,1022,318.661797,7.18673,73.83,6535,71.340972,505.3398,18.098333,5.778543,1562.561196,31.3746,100,309.21,6.92701,37.6102,75.409722,24,448.1402,16.145333,5.767921,1475.815307,27.9375,100,329.32,7.477868,36.2198,67.272222,24,542.95,484.36,1027.31
20240905,1031.42,12.32,7.975912,18.568333,6.046136,3260.759473,67.36,100,1111.2,316.142742,7.421237,82.68,6972,77.368056,540.4604,19.376333,6.447419,1721.42042,37.4782,100,318.51,7.023964,40.8296,80.734722,24,490.9546,17.760333,5.608191,1539.339053,29.881,100,313.54,7.855596,41.8554,74.001389,24,581.29,532.81,1114.1
20240906,1073.82,13.31,8.370674,19.368,6.188042,3372.783274,71.91,100,1166.4,314.092052,7.594142,88.25,7040,80.7,567.1608,20.331667,6.36844,1793.475882,38.8443,100,316.22,7.015198,42.7892,84.715278,24,506.6592,18.404333,5.988409,1579.307392,33.0638,100,311.71,8.235524,45.4708,76.684722,24,609.95,552.13,1162.08
20240907,1124.2,13.57,8.440881,20.2865,6.257856,3521.29564,76.17,100,1227.8,313.226796,7.639728,92.99,7654,84.527083,622.4419,22.247,6.467629,1964.239904,43.1656,100,315.57,6.737702,44.9681,92.695833,24,501.7581,18.326,6.002583,1557.055736,33.001,100,310.32,8.734748,48.0219,76.358333,24,667.41,549.78,1217.19
20240908,1153.46,13.07,8.736123,20.802333,6.272534,3633.382035,78.29,100,1260.3,314.998529,7.584886,94.67,7352,86.676389,651.7482,23.278333,6.403852,2096.739134,44.7213,100,321.71,6.67313,46.6018,96.993056,24,501.7118,18.326333,6.104967,1536.642901,33.5645,100,306.28,8.74483,48.0782,76.359722,24,698.35,549.79,1248.14
20240909,1088.51,13.39,8.650307,19.641333,6.235999,3422.628009,73.49,100,1182.6,314.43239,7.63441,89.97,7280,81.838889,585.9692,21.015333,6.339673,1857.932542,39.9691,100,317.07,7.056879,44.4908,87.563889,24,502.5358,18.267333,6.116912,1564.695467,33.5219,100,311.36,8.299734,45.4842,76.113889,24,630.46,548.02,1178.48
20240910,1147.36,13.73,8.615372,20.716167,6.321955,3592.84959,78.58,100,1258.8,313.140565,7.692865,95.62,7630,86.317361,646.5753,23.125333,6.532908,2052.100687,45.3227,100,317.38,6.8013,47.1847,96.355556,24,500.7797,18.307,6.054933,1540.748903,33.2543,100,307.67,8.818175,48.4303,76.279167,24,693.76,549.21,1242.97
20240911,1150.6,13.71,8.723716,20.7785,6.336678,3604.458536,79,100,1268.5,313.267733,7.70909,96.11,7498,86.577083,649.8087,23.219667,6.441034,2060.218483,44.8676,100,317.05,6.715758,46.7813,96.748611,24,500.7913,18.337333,6.204646,1544.240053,34.133,100,308.36,8.966898,49.3287,76.405556,24,696.59,550.12,1246.71
